Iphoto vs Time
Notes: 90 pol, 30 mW, 9.45 mW on sample, on junction
Filename and original path: C:\Documents and Settings\Pavlo\Desktop\Data\2016\May 4\iphoto\1_9_3.txt
T_K
t_sec	Y1	X1	Idc	V	X	Y	Polarization	IphotoX2	IphotoY2	
3.72000E+2	2.28571E-5	1.23686E-2	1.76000E-4	6.41667E-4	-7.58000E-7	3.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.72500E+2	2.28571E-5	1.23686E-2	1.74000E-4	6.39420E-4	-7.52000E-7	-8.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.73000E+2	2.28571E-5	1.23686E-2	1.77000E-4	6.45037E-4	-7.46000E-7	1.60000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.73500E+2	2.28571E-5	1.23686E-2	1.73000E-4	6.52480E-4	-7.66500E-7	2.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.74000E+2	2.28571E-5	1.23686E-2	1.77000E-4	6.50304E-4	-7.48000E-7	-5.00000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
3.74500E+2	2.57143E-5	1.23686E-2	1.81000E-4	6.55570E-4	-7.93500E-7	3.65000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
3.75000E+2	2.57143E-5	1.23686E-2	1.76000E-4	6.62592E-4	-7.60000E-7	3.05000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.75500E+2	2.28571E-5	1.23686E-2	1.73000E-4	6.61398E-4	-7.85500E-7	-4.00000E-9	9.00001E+1	-1.70000E-7	9.00000E-8
3.76000E+2	2.28571E-5	1.23686E-2	1.83000E-4	6.68139E-4	-7.56000E-7	3.80000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.76500E+2	2.28571E-5	1.23686E-2	1.73000E-4	6.73687E-4	-7.44500E-7	-6.50000E-9	9.00001E+1	-1.60000E-7	9.00000E-8
3.77000E+2	2.28571E-5	1.23686E-2	1.71000E-4	6.73827E-4	-8.10000E-7	2.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.77500E+2	2.28571E-5	1.23686E-2	1.80000E-4	6.78251E-4	-7.64000E-7	3.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.78000E+2	2.28571E-5	1.23686E-2	1.78000E-4	6.83658E-4	-7.86000E-7	2.20000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
3.78500E+2	2.28571E-5	1.23686E-2	1.81000E-4	6.82956E-4	-7.92000E-7	2.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.79000E+2	2.28571E-5	1.23686E-2	1.71000E-4	6.87871E-4	-7.91000E-7	-1.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.79500E+2	2.28571E-5	1.23686E-2	1.81000E-4	6.93980E-4	-7.65500E-7	3.85000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.80000E+2	2.28571E-5	1.23686E-2	1.80000E-4	6.92857E-4	-8.41500E-7	1.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.80500E+2	2.28571E-5	1.23686E-2	1.72000E-4	6.98474E-4	-7.94500E-7	2.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.81000E+2	2.28571E-5	1.23686E-2	1.72000E-4	7.04583E-4	-7.51000E-7	-4.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.81500E+2	2.28571E-5	1.23686E-2	1.83000E-4	7.03460E-4	-8.32000E-7	3.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.82000E+2	2.28571E-5	1.23686E-2	1.78000E-4	7.07813E-4	-7.84500E-7	8.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.82500E+2	2.28571E-5	1.23686E-2	1.77000E-4	7.11465E-4	-7.98000E-7	4.70000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
3.83000E+2	2.28571E-5	1.23657E-2	1.74000E-4	7.10692E-4	-8.24000E-7	4.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.83500E+2	2.28571E-5	1.23686E-2	1.79000E-4	7.13923E-4	-8.03000E-7	-9.50000E-9	9.00001E+1	-1.60000E-7	7.00000E-8
3.84000E+2	2.28571E-5	1.23686E-2	1.78000E-4	7.18627E-4	-8.09000E-7	3.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.84500E+2	2.28571E-5	1.23686E-2	1.71000E-4	7.18136E-4	-8.10000E-7	3.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.85000E+2	2.28571E-5	1.23657E-2	1.84000E-4	7.20593E-4	-8.48500E-7	1.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.85500E+2	2.28571E-5	1.23657E-2	1.84000E-4	7.23683E-4	-7.82500E-7	3.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.86000E+2	2.28571E-5	1.23657E-2	1.81000E-4	7.21717E-4	-8.39500E-7	-1.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.86500E+2	2.28571E-5	1.23657E-2	1.77000E-4	7.27826E-4	-8.46500E-7	-9.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.87000E+2	2.28571E-5	1.23657E-2	1.84000E-4	7.32601E-4	-8.03500E-7	5.40000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.87500E+2	2.28571E-5	1.23657E-2	1.78000E-4	7.29862E-4	-8.50500E-7	-6.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.88000E+2	2.28571E-5	1.23657E-2	1.84000E-4	7.35550E-4	-8.40000E-7	5.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.88500E+2	2.28571E-5	1.23657E-2	1.76000E-4	7.41659E-4	-8.04500E-7	4.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.89000E+2	2.28571E-5	1.23657E-2	1.72000E-4	7.39131E-4	-8.45500E-7	1.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.89500E+2	2.57143E-5	1.23657E-2	1.80000E-4	7.44679E-4	-8.40500E-7	5.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.90000E+2	2.28571E-5	1.23657E-2	1.76000E-4	7.51841E-4	-7.98000E-7	-1.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.90500E+2	2.28571E-5	1.23657E-2	1.76000E-4	7.50858E-4	-8.39000E-7	1.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.91000E+2	2.28571E-5	1.23657E-2	1.72000E-4	7.55071E-4	-8.62500E-7	1.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.91500E+2	2.28571E-5	1.23657E-2	1.78000E-4	7.64270E-4	-7.99500E-7	9.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.92000E+2	2.28571E-5	1.23657E-2	1.83000E-4	7.62585E-4	-9.04000E-7	3.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.92500E+2	2.28571E-5	1.23657E-2	1.71000E-4	7.69817E-4	-8.55000E-7	4.15000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.93000E+2	2.28571E-5	1.23657E-2	1.76000E-4	7.77261E-4	-8.58500E-7	3.50000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.93500E+2	2.28571E-5	1.23657E-2	1.77000E-4	7.74662E-4	-9.04000E-7	4.80000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.94000E+2	2.28571E-5	1.23657E-2	1.70000E-4	7.79859E-4	-8.43500E-7	-2.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
3.94500E+2	2.28571E-5	1.23657E-2	1.77000E-4	7.85125E-4	-8.88000E-7	-7.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.95000E+2	2.28571E-5	1.23629E-2	1.83000E-4	7.84423E-4	-8.66500E-7	5.10000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.95500E+2	2.28571E-5	1.23657E-2	1.78000E-4	7.90883E-4	-8.95000E-7	1.05000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.96000E+2	2.28571E-5	1.23657E-2	1.70000E-4	7.97975E-4	-8.72000E-7	3.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.96500E+2	2.28571E-5	1.23629E-2	1.78000E-4	8.02680E-4	-8.95000E-7	2.00000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
3.97000E+2	2.28571E-5	1.23629E-2	1.78000E-4	8.02469E-4	-9.08500E-7	3.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
3.97500E+2	2.28571E-5	1.23629E-2	1.78000E-4	8.10264E-4	-8.77000E-7	1.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
3.98000E+2	2.28571E-5	1.23629E-2	1.69000E-4	8.07947E-4	-9.51000E-7	3.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.98500E+2	2.28571E-5	1.23629E-2	1.76000E-4	8.16584E-4	-9.11000E-7	3.70000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
3.99000E+2	2.28571E-5	1.23629E-2	1.86000E-4	8.29574E-4	-9.00500E-7	1.00000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
3.99500E+2	2.28571E-5	1.23629E-2	1.76000E-4	8.27046E-4	-9.44000E-7	4.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.00000E+2	2.28571E-5	1.23629E-2	1.79000E-4	8.43899E-4	-9.40000E-7	-3.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
4.00500E+2	2.28571E-5	1.23629E-2	1.82000E-4	8.60190E-4	-9.38500E-7	2.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.01000E+2	2.28571E-5	1.23629E-2	1.76000E-4	8.57451E-4	-9.74000E-7	2.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.01500E+2	2.28571E-5	1.23600E-2	1.74000E-4	8.68336E-4	-9.81500E-7	1.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.02000E+2	2.28571E-5	1.23600E-2	1.80000E-4	8.85680E-4	-9.81000E-7	4.75000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.02500E+2	2.28571E-5	1.23600E-2	1.82000E-4	8.96283E-4	-1.01050E-6	1.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.03000E+2	2.28571E-5	1.23600E-2	1.75000E-4	9.04569E-4	-1.02050E-6	4.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.03500E+2	2.28571E-5	1.23600E-2	1.80000E-4	9.23669E-4	-9.83000E-7	2.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.04000E+2	2.28571E-5	1.23600E-2	1.70000E-4	9.21281E-4	-1.08300E-6	3.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.04500E+2	2.28571E-5	1.23571E-2	1.80000E-4	9.45226E-4	-1.09450E-6	1.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.05000E+2	2.28571E-5	1.23571E-2	1.86000E-4	9.58146E-4	-1.06150E-6	1.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.05500E+2	2.28571E-5	1.23571E-2	1.80000E-4	9.57795E-4	-1.09500E-6	3.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.06000E+2	2.28571E-5	1.23571E-2	1.70000E-4	9.44032E-4	-1.08350E-6	1.90000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.06500E+2	2.28571E-5	1.23571E-2	1.83000E-4	9.40241E-4	-1.06800E-6	3.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.07000E+2	2.28571E-5	1.23571E-2	1.78000E-4	9.39960E-4	-1.06250E-6	1.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.07500E+2	2.28571E-5	1.23571E-2	1.80000E-4	9.51757E-4	-1.11750E-6	4.00000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
4.08000E+2	2.28571E-5	1.23571E-2	1.80000E-4	9.63483E-4	-1.05400E-6	1.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.08500E+2	2.28571E-5	1.23571E-2	1.77000E-4	9.68820E-4	-1.10050E-6	2.85000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
4.09000E+2	2.28571E-5	1.23543E-2	1.84000E-4	9.74227E-4	-1.10900E-6	4.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.09500E+2	2.28571E-5	1.23543E-2	1.80000E-4	9.82302E-4	-1.04800E-6	1.60000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.10000E+2	2.28571E-5	1.23543E-2	1.82000E-4	9.82723E-4	-1.13850E-6	1.15000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.10500E+2	2.28571E-5	1.23543E-2	1.75000E-4	9.87639E-4	-1.09500E-6	4.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.11000E+2	2.28571E-5	1.23543E-2	1.78000E-4	9.91992E-4	-1.10650E-6	3.45000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.11500E+2	2.28571E-5	1.23543E-2	1.80000E-4	9.93607E-4	-1.11250E-6	2.70000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.12000E+2	2.28571E-5	1.23543E-2	1.79000E-4	1.00154E-3	-1.12750E-6	3.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.12500E+2	2.28571E-5	1.23543E-2	1.86000E-4	1.01390E-3	-1.13600E-6	5.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.13000E+2	2.28571E-5	1.23543E-2	1.77000E-4	1.01341E-3	-1.16500E-6	2.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.13500E+2	2.28571E-5	1.23543E-2	1.69000E-4	1.02338E-3	-1.14450E-6	5.75000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
4.14000E+2	2.28571E-5	1.23543E-2	1.79000E-4	1.03363E-3	-1.12950E-6	1.60000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
4.14500E+2	2.28571E-5	1.23543E-2	1.86000E-4	1.03855E-3	-1.17250E-6	4.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
4.15000E+2	2.28571E-5	1.23543E-2	1.77000E-4	1.04782E-3	-1.13650E-6	5.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.15500E+2	2.28571E-5	1.23543E-2	1.68000E-4	1.06214E-3	-1.20700E-6	2.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.16000E+2	2.28571E-5	1.23514E-2	1.77000E-4	1.06298E-3	-1.20750E-6	4.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.16500E+2	2.28571E-5	1.23514E-2	1.86000E-4	1.07457E-3	-1.20150E-6	-5.00000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
4.17000E+2	2.28571E-5	1.23514E-2	1.76000E-4	1.09030E-3	-1.19250E-6	5.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.17500E+2	2.28571E-5	1.23514E-2	1.69000E-4	1.08868E-3	-1.22550E-6	6.50000E-9	9.00001E+1	-1.60000E-7	8.00000E-8
4.18000E+2	2.28571E-5	1.23514E-2	1.80000E-4	1.10785E-3	-1.23800E-6	3.60000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.18500E+2	2.28571E-5	1.23514E-2	1.75000E-4	1.12534E-3	-1.17300E-6	1.95000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.19000E+2	2.28571E-5	1.23514E-2	1.75000E-4	1.12330E-3	-1.28100E-6	3.35000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
4.19500E+2	2.28571E-5	1.23514E-2	1.80000E-4	1.13966E-3	-1.24300E-6	4.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.20000E+2	2.28571E-5	1.23486E-2	1.79000E-4	1.16192E-3	-1.21850E-6	3.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.20500E+2	2.28571E-5	1.23514E-2	1.75000E-4	1.16740E-3	-1.29100E-6	5.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.21000E+2	2.28571E-5	1.23486E-2	1.75000E-4	1.18397E-3	-1.28800E-6	3.50000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.21500E+2	2.28571E-5	1.23486E-2	1.80000E-4	1.19963E-3	-1.30600E-6	5.80000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.22000E+2	2.00000E-5	1.23457E-2	1.80000E-4	1.20076E-3	-1.33350E-6	6.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.22500E+2	2.00000E-5	1.23457E-2	1.75000E-4	1.21838E-3	-1.30150E-6	1.95000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.23000E+2	2.28571E-5	1.23457E-2	1.74000E-4	1.24317E-3	-1.31650E-6	4.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.23500E+2	2.28571E-5	1.23457E-2	1.80000E-4	1.24366E-3	-1.32150E-6	2.55000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.24000E+2	2.28571E-5	1.23457E-2	1.73000E-4	1.26297E-3	-1.34550E-6	1.40000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.24500E+2	2.00000E-5	1.23457E-2	1.84000E-4	1.28284E-3	-1.34400E-6	4.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.25000E+2	2.28571E-5	1.23457E-2	1.74000E-4	1.28495E-3	-1.37700E-6	5.10000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.25500E+2	2.28571E-5	1.23457E-2	1.70000E-4	1.30314E-3	-1.42150E-6	4.00000E-9	9.00001E+1	-1.70000E-7	8.00000E-8
4.26000E+2	2.00000E-5	1.23457E-2	1.73000E-4	1.32687E-3	-1.36000E-6	5.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.26500E+2	2.00000E-5	1.23429E-2	1.84000E-4	1.33221E-3	-1.42350E-6	2.80000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.27000E+2	2.00000E-5	1.23429E-2	1.73000E-4	1.34772E-3	-1.45400E-6	4.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.27500E+2	2.00000E-5	1.23429E-2	1.70000E-4	1.36289E-3	-1.37050E-6	6.30000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.28000E+2	2.28571E-5	1.23429E-2	1.74000E-4	1.36275E-3	-1.45150E-6	4.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.28500E+2	2.28571E-5	1.23429E-2	1.75000E-4	1.37209E-3	-1.45350E-6	5.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.29000E+2	2.00000E-5	1.23429E-2	1.80000E-4	1.37792E-3	-1.39200E-6	3.95000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
4.29500E+2	2.00000E-5	1.23429E-2	1.81000E-4	1.37904E-3	-1.47800E-6	6.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.30000E+2	2.00000E-5	1.23429E-2	1.82000E-4	1.37876E-3	-1.46700E-6	5.75000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.30500E+2	2.00000E-5	1.23429E-2	1.78000E-4	1.38157E-3	-1.40400E-6	1.20000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
4.31000E+2	2.28571E-5	1.23429E-2	1.71000E-4	1.38283E-3	-1.48650E-6	6.65000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.31500E+2	2.00000E-5	1.23429E-2	1.77000E-4	1.38726E-3	-1.43950E-6	1.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.32000E+2	2.00000E-5	1.23400E-2	1.82000E-4	1.39021E-3	-1.46050E-6	1.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.32500E+2	2.00000E-5	1.23400E-2	1.84000E-4	1.39028E-3	-1.48950E-6	7.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.33000E+2	2.00000E-5	1.23400E-2	1.71000E-4	1.39084E-3	-1.46200E-6	1.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.33500E+2	2.00000E-5	1.23400E-2	1.77000E-4	1.38929E-3	-1.39900E-6	6.65000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.34000E+2	2.00000E-5	1.23400E-2	1.82000E-4	1.38838E-3	-1.47600E-6	7.65000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.34500E+2	2.00000E-5	1.23400E-2	1.78000E-4	1.38789E-3	-1.49600E-6	5.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.35000E+2	2.00000E-5	1.23400E-2	1.71000E-4	1.38213E-3	-1.41550E-6	3.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.35500E+2	2.00000E-5	1.23400E-2	1.76000E-4	1.38185E-3	-1.51950E-6	2.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.36000E+2	2.00000E-5	1.23400E-2	1.71000E-4	1.37960E-3	-1.48900E-6	4.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.36500E+2	2.00000E-5	1.23400E-2	1.80000E-4	1.38803E-3	-1.40350E-6	2.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.37000E+2	2.00000E-5	1.23400E-2	1.83000E-4	1.38937E-3	-1.48150E-6	6.60000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.37500E+2	2.00000E-5	1.23400E-2	1.74000E-4	1.39716E-3	-1.47200E-6	2.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.38000E+2	2.00000E-5	1.23400E-2	1.71000E-4	1.39835E-3	-1.45800E-6	3.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.38500E+2	2.00000E-5	1.23400E-2	1.80000E-4	1.39793E-3	-1.48650E-6	7.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.39000E+2	2.00000E-5	1.23400E-2	1.83000E-4	1.40053E-3	-1.47000E-6	3.65000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
4.39500E+2	2.00000E-5	1.23400E-2	1.77000E-4	1.40369E-3	-1.46700E-6	6.15000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.40000E+2	2.00000E-5	1.23400E-2	1.72000E-4	1.40334E-3	-1.49550E-6	7.05000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.40500E+2	2.00000E-5	1.23400E-2	1.80000E-4	1.40854E-3	-1.49100E-6	2.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.41000E+2	2.00000E-5	1.23400E-2	1.82000E-4	1.42110E-3	-1.48250E-6	6.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.41500E+2	2.00000E-5	1.23400E-2	1.76000E-4	1.42089E-3	-1.49950E-6	5.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.42000E+2	2.00000E-5	1.23400E-2	1.82000E-4	1.43487E-3	-1.50900E-6	1.75000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.42500E+2	2.00000E-5	1.23400E-2	1.82000E-4	1.44779E-3	-1.48350E-6	6.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.43000E+2	2.00000E-5	1.23400E-2	1.81000E-4	1.44610E-3	-1.53550E-6	2.20000E-8	9.00001E+1	-1.50000E-7	7.00000E-8
4.43500E+2	2.00000E-5	1.23371E-2	1.74000E-4	1.46155E-3	-1.50500E-6	3.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.44000E+2	2.00000E-5	1.23371E-2	1.83000E-4	1.47061E-3	-1.52200E-6	4.10000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.44500E+2	2.00000E-5	1.23371E-2	1.82000E-4	1.47222E-3	-1.55600E-6	2.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.45000E+2	2.00000E-5	1.23371E-2	1.71000E-4	1.48030E-3	-1.56200E-6	7.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.45500E+2	2.00000E-5	1.23371E-2	1.75000E-4	1.49118E-3	-1.55750E-6	5.55000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.46000E+2	2.00000E-5	1.23371E-2	1.83000E-4	1.49392E-3	-1.57050E-6	2.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.46500E+2	2.00000E-5	1.23371E-2	1.83000E-4	1.49898E-3	-1.53050E-6	7.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.47000E+2	2.00000E-5	1.23371E-2	1.70000E-4	1.50804E-3	-1.54950E-6	1.85000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.47500E+2	2.00000E-5	1.23371E-2	1.75000E-4	1.51225E-3	-1.58750E-6	2.15000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
4.48000E+2	2.00000E-5	1.23371E-2	1.73000E-4	1.52243E-3	-1.57900E-6	5.00000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
4.48500E+2	2.00000E-5	1.23371E-2	1.76000E-4	1.52250E-3	-1.56850E-6	4.90000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.49000E+2	2.00000E-5	1.23343E-2	1.81000E-4	1.52440E-3	-1.61250E-6	5.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.49500E+2	2.00000E-5	1.23343E-2	1.72000E-4	1.52489E-3	-1.55650E-6	6.05000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.50000E+2	2.00000E-5	1.23371E-2	1.79000E-4	1.52868E-3	-1.59850E-6	2.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.50500E+2	2.00000E-5	1.23371E-2	1.77000E-4	1.53072E-3	-1.61300E-6	5.55000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.51000E+2	2.00000E-5	1.23371E-2	1.80000E-4	1.53472E-3	-1.57100E-6	3.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.51500E+2	2.00000E-5	1.23371E-2	1.78000E-4	1.53332E-3	-1.58050E-6	2.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.52000E+2	2.00000E-5	1.23343E-2	1.75000E-4	1.53437E-3	-1.59650E-6	6.60000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
4.52500E+2	2.00000E-5	1.23343E-2	1.77000E-4	1.52952E-3	-1.59350E-6	3.95000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.53000E+2	2.00000E-5	1.23343E-2	1.80000E-4	1.52714E-3	-1.59200E-6	5.20000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.53500E+2	2.00000E-5	1.23343E-2	1.78000E-4	1.52756E-3	-1.57900E-6	5.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.54000E+2	2.00000E-5	1.23371E-2	1.80000E-4	1.53802E-3	-1.56050E-6	3.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
4.54500E+2	2.00000E-5	1.23371E-2	1.85000E-4	1.53964E-3	-1.57200E-6	6.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
4.55000E+2	2.00000E-5	1.23371E-2	1.80000E-4	1.53767E-3	-1.60150E-6	3.90000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
4.55500E+2	2.00000E-5	1.23371E-2	1.69000E-4	1.53584E-3	-1.61600E-6	3.75000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
